,host_name,calculated_host_listings_count_entire_homes,neighbourhood_cleansed,latitude,longitude
1262,Dimitris,3,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98691,23.73122
1263,Μaria And Themis,6,ΝΕΟΣ ΚΟΣΜΟΣ,37.9567,23.71946
1264,Taleb,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97707,23.72995
1265,Estate Fleet,9,ΠΑΤΗΣΙΑ,38.00982626837135,23.73642733133005
1266,Connect Apartments & Suites,8,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98611,23.72185
1267,Upstreet,121,ΛΥΚΑΒΗΤΤΟΣ,37.98054,23.74524
1268,Mario,4,ΠΑΓΚΡΑΤΙ,37.9661353,23.7507784
1269,Nina,18,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.0096111,23.7292909
1270,Matό,8,ΑΜΠΕΛΟΚΗΠΟΙ,37.9867926,23.7647925
1271,Alexandros,5,ΖΑΠΠΕΙΟ,37.966915130615234,23.733598709106445
1272,Athens Houses,19,ΑΜΠΕΛΟΚΗΠΟΙ,37.98503834059933,23.75518637213502
1273,Theo,3,ΘΗΣΕΙΟ,37.97772,23.72183
1274,Gpm,36,ΑΚΡΟΠΟΛΗ,37.96269,23.71869
1275,Athens,10,ΚΟΛΩΝΑΚΙ,37.97787,23.74116
1276,Harry,64,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.977956,23.7359789
1277,Viktor,3,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99412671575661,23.72333840102173
1278,Amelie,32,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97892,23.72783
1279,Veronica,4,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96322,23.74079
1280,Konstantinos,20,ΝΕΟΣ ΚΟΣΜΟΣ,37.95594,23.7171
1281,Αριστειδης,33,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99564,23.72567
1282,Nestor,12,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98399,23.72375
1283,Theodoros,12,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96452,23.72621
1284,Αριστειδης,33,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,38.0001,23.72458
1285,Nikolaos,13,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9826397,23.7325957
1286,Smart Plan,8,ΓΟΥΔΙ,37.98267,23.75992
1287,Emmanouil,7,ΑΜΠΕΛΟΚΗΠΟΙ,37.98903,23.76448
1288,Spiros,12,ΚΟΛΩΝΑΚΙ,37.9769916,23.738966
1289,Greg,5,ΙΛΙΣΙΑ,37.97467,23.74893
1290,Ivy Vacation Rentals,21,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.962265,23.721516
1291,Roubina,20,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97479,23.734
1292,Nomad'S,6,ΠΕΤΡΑΛΩΝΑ,37.96708,23.70816
1293,Ioannis,8,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98756679246056,23.71886990222282
1294,Nikolaos,13,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9826397,23.7325957
1295,Elysium,5,ΓΟΥΔΙ,37.98026,23.75898
1296,Zoia,6,ΛΥΚΑΒΗΤΤΟΣ,37.9797077,23.7447585
1297,Spyros,28,ΠΕΔΙΟ ΑΡΕΩΣ,37.99622,23.740532
1298,Upstreet,121,ΛΥΚΑΒΗΤΤΟΣ,37.98453,23.74601
1299,Κοσμας,3,ΒΟΤΑΝΙΚΟΣ,37.97953,23.70992
1300,Dropebnb,49,ΝΕΟΣ ΚΟΣΜΟΣ,37.9643374,23.72849
1301,Dimitris,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97138316646316,23.73118111128788
1302,Leonidas,5,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964809105281866,23.72711670740966
1303,Daniel,3,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.991003966394814,23.72680198256388
1304,Elysium,5,ΓΟΥΔΙ,37.98017,23.75744
1305,Avi,3,ΝΕΟΣ ΚΟΣΜΟΣ,37.96366605295982,23.727511092043983
1306,Christos,7,ΚΕΡΑΜΕΙΚΟΣ,37.980517,23.7131008
1307,Hellenic,6,ΣΕΠΟΛΙΑ,38.00272840703793,23.71890111512253
1308,Christos,7,ΚΕΡΑΜΕΙΚΟΣ,37.979946050841264,23.711954376764567
1309,Emmanouil,7,ΑΜΠΕΛΟΚΗΠΟΙ,37.988766,23.764748
1310,Hellenic,6,ΣΕΠΟΛΙΑ,38.0035,23.71833
1311,Bill & John,30,ΓΚΑΖΙ,37.978039,23.711124
1312,Nina,18,ΝΙΡΒΑΝΑ,38.0029191,23.7250832
1313,Χριστινα,3,ΝΙΡΒΑΝΑ,38.008243560791016,23.72316551208496
1314,Central Five,5,ΠΕΤΡΑΛΩΝΑ,37.9686729,23.7071801
1315,Maria,22,ΖΑΠΠΕΙΟ,37.9683808,23.7313545
1316,Manolis,7,ΛΥΚΑΒΗΤΤΟΣ,37.98554,23.74768
1317,Upstreet,121,ΛΥΚΑΒΗΤΤΟΣ,37.98586,23.74674
1318,Amelie,32,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9799,23.72795
1319,Leonidas,22,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96131,23.71888
1320,Evangelia,5,ΑΜΠΕΛΟΚΗΠΟΙ,37.9901,23.75845
1321,Zoia,6,ΛΥΚΑΒΗΤΤΟΣ,37.98564,23.74429
1322,Bill & John,30,ΓΚΑΖΙ,37.978039,23.711124
1323,Upstreet,121,ΑΜΠΕΛΟΚΗΠΟΙ,37.99233,23.76676
1324,Solonos,20,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99903,23.73
1325,Evan&Anetta,68,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98351,23.73113
1326,HAUSolutions,20,ΝΕΟΣ ΚΟΣΜΟΣ,37.95885843671173,23.730830603125955
1327,Greg,5,ΙΛΙΣΙΑ,37.97471,23.74889
1328,Interni,3,ΚΕΡΑΜΕΙΚΟΣ,37.9796926,23.7109158
1329,Christos,7,ΒΟΤΑΝΙΚΟΣ,37.97561,23.70621
1330,Jenny,3,ΑΝΩ ΠΑΤΗΣΙΑ,38.018,23.74045
1331,Tia & Mike,11,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97394,23.73095
1332,Antreas,20,ΑΜΠΕΛΟΚΗΠΟΙ,37.99020147644025,23.76404890361522
1333,Michalis,5,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964240147677685,23.72299913316965
1334,Nikolaos,3,ΚΟΛΩΝΑΚΙ,37.97811,23.74971
1335,Central Five,5,ΠΕΤΡΑΛΩΝΑ,37.9686729,23.7071801
1336,Romanos,20,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9675173,23.7287788
1337,Bill & John,30,ΝΕΟΣ ΚΟΣΜΟΣ,37.96252,23.72439
1338,LUXandEASY,15,ΠΑΤΗΣΙΑ,38.0132268,23.7307493
1339,Vassilis,3,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,37.96431,23.73929
1340,Mgv,101,ΝΕΟΣ ΚΟΣΜΟΣ,37.96521682348092,23.73090125368192
1341,Spyros,7,ΑΚΡΟΠΟΛΗ,37.973023,23.7194696
1342,GK Properties,25,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96485152349725,23.72382484539993
1343,George,9,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97652,23.7297
1344,Antonis,14,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9762589,23.7325586
1345,Byoungsoo,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779615,23.7297666
1346,Maria & Prokopis,5,ΚΕΡΑΜΕΙΚΟΣ,37.97964477539063,23.72140312194824
1347,Byoungsoo,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9779615,23.7297666
1348,Leonidas,22,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.964338565816746,23.72160602698364
1349,Konstantinos,20,ΑΚΡΟΠΟΛΗ,37.96969,23.72642
1350,NOHO Boutique,19,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96662,23.72377
1351,Leonidas,22,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96852,23.73093
1352,Interni,3,ΚΕΡΑΜΕΙΚΟΣ,37.9796926,23.7109158
1353,Emmanouil,6,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9887,23.73735
1354,Konstantinos,20,ΑΚΡΟΠΟΛΗ,37.96835,23.72461
1355,Antonia,12,ΖΑΠΠΕΙΟ,37.96923,23.7319
1356,Nina,18,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0014095,23.7293143
1357,Nestor,12,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98369,23.72492
1358,Liroy,35,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96241,23.72072
1359,Heritage,22,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97668,23.73071
1360,Alexander,5,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96468,23.72165
1361,Heritage,22,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97857,23.72924
1362,MyGreekVacations,19,ΘΗΣΕΙΟ,37.9753,23.71402
1363,Αριστειδης,33,ΠΑΓΚΡΑΤΙ,37.97197,23.74509
1364,Nasos,10,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.969345,23.729937
1365,Wyz Attiki,6,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.995251,23.722631
1366,Heritage,22,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97815,23.72931
1367,Charikleia,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97626,23.72697
1368,Evangelos,15,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99589830271264,23.727546066231653
1369,Tourigo,14,ΣΤΑΔΙΟ,37.96513,23.74307
1370,Leonidas,22,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96234,23.71991
1371,George,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9775557,23.7266288
1372,Athina And/Or Eleni,23,ΚΟΛΩΝΑΚΙ,37.97736,23.74536
1373,Vasileios,3,ΝΕΟΣ ΚΟΣΜΟΣ,37.96387,23.73242
1374,Liv,9,ΑΚΡΟΠΟΛΗ,37.96307432448309,23.717880900217622
1375,Theodoros,12,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96395,23.72506
1376,Sokol,42,ΚΕΡΑΜΕΙΚΟΣ,37.98008,23.72307
1377,Iordanka,5,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96662,23.72471
1378,Stavros,4,ΠΑΓΚΡΑΤΙ,37.97351027981668,23.74716686833901
1379,Dropebnb,49,ΝΕΟΣ ΚΟΣΜΟΣ,37.95726,23.729418
1380,Theodoros,12,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96431,23.72416
1381,Ana,4,ΝΕΟΣ ΚΟΣΜΟΣ,37.965530509534254,23.73055844282157
1382,Anna,11,ΠΑΓΚΡΑΤΙ,37.97311782836914,23.7479248046875
1383,George,57,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9740628338093,23.73134003559856
1384,Theodoros,12,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96395,23.72506
1385,Vassiliki Giannakopoulou,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97606874997321,23.730828166008
1386,MyGreek,20,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96328,23.72159
1387,Mgv,101,ΑΚΡΟΠΟΛΗ,37.96456,23.71874
1388,Mgv,101,ΑΚΡΟΠΟΛΗ,37.96317656727626,23.717101012510295
1389,Erjon,3,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.00998272918522,23.72923158109188
1390,ITravelhome,5,ΝΕΟΣ ΚΟΣΜΟΣ,37.96632,23.72979
1391,Yana,4,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9662,23.72764
1392,Heritage,22,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97852,23.72941
1393,Dropebnb,49,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9849676,23.7375067
1394,Michael,3,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99678802490234,23.729671478271484
1395,Panagiotis,20,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9782427,23.7284144
1396,Theofrastos,6,ΝΕΟΣ ΚΟΣΜΟΣ,37.96457,23.72752
1397,Maryland,56,ΑΝΩ ΚΥΨΕΛΗ,38.00485,23.74131
1398,George,57,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97498,23.73062
1399,Marietta,8,ΚΕΡΑΜΕΙΚΟΣ,37.97929,23.72297
1400,George,57,ΘΗΣΕΙΟ,37.97524,23.71322
1401,Ivy Vacation Rentals,21,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.966148,23.728256
1402,Dpa,8,ΘΗΣΕΙΟ,37.97458,23.71399
1403,Dropebnb,49,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9849676,23.7375067
1404,MyGreek,20,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96338,23.72166
1405,MyGreek,20,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.963764,23.719246
1406,Ouiliam,22,ΚΟΛΩΝΑΚΙ,37.9780303,23.7407143
1407,Panagiotis,20,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9841628,23.7316145
1408,Thanos,9,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96222961727588,23.72052680701017
1409,George,57,ΖΑΠΠΕΙΟ,37.96686,23.73145
1410,Effrossyni,4,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9936,23.73039
1411,D & Y Boutique Athens,50,ΚΕΡΑΜΕΙΚΟΣ,37.97998809814453,23.72359848022461
1412,Zain Property,7,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9972066,23.7286577
1413,Mgv,101,ΑΚΡΟΠΟΛΗ,37.96286126216046,23.717235435819365
1414,Manos,9,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97717,23.72831
1415,Do  Disturb,3,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96464,23.72558
1416,MyGreek,20,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96369,23.72018
1417,Wyz Attiki,6,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.995251,23.722631
1418,D & Y Boutique Athens,50,ΚΕΡΑΜΕΙΚΟΣ,37.98003621919983,23.72332008465576
1419,MyGreekVacations,19,ΘΗΣΕΙΟ,37.97361,23.71355
1420,Diamond,18,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9737118,23.7298877
1421,Nina,18,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00690194140084,23.734296622090135
1422,Nina,18,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0058143391904,23.73385686914432
1423,D & Y Boutique Athens,50,ΚΕΡΑΜΕΙΚΟΣ,37.9795639,23.7229965
1424,Romanos,20,ΣΤΑΔΙΟ,37.96793,23.74181
1425,Theo,3,ΘΗΣΕΙΟ,37.97772,23.72183
1426,Amalia,3,ΑΚΡΟΠΟΛΗ,37.971588,23.729853
1427,Ethereal,10,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759756,23.7321331
1428,Theofrastos,6,ΝΕΟΣ ΚΟΣΜΟΣ,37.9649982421244,23.729104846715927
1429,Gtrip,15,ΝΙΡΒΑΝΑ,38.01526723939253,23.72076545667594
1430,Georgios,3,ΚΕΡΑΜΕΙΚΟΣ,37.98292,23.71485
1431,George,6,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9775557,23.7266288
1432,Eleni,4,ΑΜΠΕΛΟΚΗΠΟΙ,37.98233,23.75633
1433,Dimitrios,4,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9800009,23.7266176
1434,Gtrip,15,ΣΤΑΔΙΟ,37.96707,23.74418
1435,Ethereal,10,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.975975,23.732134
1436,Dropebnb,49,ΝΕΟΣ ΚΟΣΜΟΣ,37.9572589,23.729418
1437,Mgv,101,ΑΚΡΟΠΟΛΗ,37.96493,23.72077
1438,Marios,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97076,23.730583
1439,Marios,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97076,23.730583
1440,Marios,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97076,23.730583
1441,Marios,8,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97076,23.730583
1442,Antonis,14,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9773063659668,23.724733352661133
1443,Elena,7,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96669744628267,23.72407198685631
1444,George,57,ΘΗΣΕΙΟ,37.97780799513297,23.721828457922307
1445,Evan&Anetta,68,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979359,23.72477
1446,Harry,3,ΚΟΛΩΝΑΚΙ,37.97826,23.74931
1447,Evan&Anetta,68,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.979359,23.72477
1448,Ethereal,10,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9759756,23.7321331
1449,D & Y Boutique Athens,50,ΚΕΡΑΜΕΙΚΟΣ,37.98006057739258,23.72355842590332
1450,Christos,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97744230000001,23.7253271
1451,Christina,14,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97512,23.73263
1452,D & Y Boutique Athens,50,ΚΕΡΑΜΕΙΚΟΣ,37.9802,23.72357
1453,NOHO Boutique,19,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96558,23.72307
1454,Athenian Life Collection,6,ΚΥΨΕΛΗ,38.00054,23.73713
1455,Ivy Vacation Rentals,21,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96712857304804,23.7284200385952
1456,Tèo,49,ΝΕΟΣ ΚΟΣΜΟΣ,37.9638922,23.7277474
1457,Nick,9,ΖΑΠΠΕΙΟ,37.96768,23.73585
1458,Κωνσταντινος,22,ΠΑΓΚΡΑΤΙ,37.96862,23.74863
1459,Stavros,15,ΝΕΟΣ ΚΟΣΜΟΣ,37.9613,23.73097
1460,Αριστειδης,33,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99741,23.73072
1461,City,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9859321,23.7289531
1462,Dropebnb,49,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98605149999999,23.740987
1463,Home,3,ΓΟΥΔΙ,37.986079519438086,23.76295090376912
1464,Home Story,14,ΚΥΨΕΛΗ,37.99804,23.73895
1465,Viktor,33,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9946467,23.7255917
1466,Mgv,101,ΑΚΡΟΠΟΛΗ,37.96341,23.7175
1467,Ioannis,3,ΝΕΟΣ ΚΟΣΜΟΣ,37.95403,23.72614
1468,Solonos,20,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99614,23.7307
1469,Konstantinos,20,ΑΚΡΟΠΟΛΗ,37.96983,23.72426
1470,Jj,16,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97156,23.73056
1471,Nina,18,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9638689,23.7215138
1472,Αντώνης Μαρία,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97551,23.73206
1473,Emmanuela,20,ΙΛΙΣΙΑ,37.97704,23.75415
1474,Konstantinos,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9743255,23.7316959
1475,Tèo,49,ΝΕΟΣ ΚΟΣΜΟΣ,37.9589213,23.7357402
1476,George,12,ΚΟΛΩΝΑΚΙ,37.98058764984113,23.738075237323525
1477,Evangelos,15,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.994599955582174,23.7275595867714
1478,Dimitra,6,ΑΝΩ ΠΑΤΗΣΙΑ,38.01675,23.73077
1479,Charikleia,3,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97582,23.72727
1480,WSD Home Inn,27,ΣΕΠΟΛΙΑ,38.0028927,23.7136645
1481,Bill & John,30,ΓΚΑΖΙ,37.978039,23.711124
1482,Matό,8,ΑΜΠΕΛΟΚΗΠΟΙ,37.9910007,23.7636655
1483,Evangelos,15,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99622791362585,23.729526146004897
1484,Spiros,12,ΑΜΠΕΛΟΚΗΠΟΙ,37.98659,23.76219
1485,Raise Team,42,ΕΛΛΗΝΟΡΩΣΩΝ,37.9991779,23.7715042
1486,Home Story,14,ΛΥΚΑΒΗΤΤΟΣ,37.984069629361336,23.74222762543571
1487,Natasha,10,ΝΕΟΣ ΚΟΣΜΟΣ,37.96252,23.72439
1488,Ioannis,3,ΝΕΟΣ ΚΟΣΜΟΣ,37.95211142474994,23.72483233293804
1489,Nelly,11,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98575,23.71876
1490,Raise Team,42,ΕΛΛΗΝΟΡΩΣΩΝ,37.9991779,23.7715042
1491,Oculus,4,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0020956,23.7326372
1492,Athina And/Or Eleni,23,ΚΟΛΩΝΑΚΙ,37.97802,23.75084
1493,Marianna,19,ΠΑΤΗΣΙΑ,38.01244,23.7289
1494,Kοnstantinos,11,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98417,23.71909
1495,Effrossyni,4,ΚΥΨΕΛΗ,37.99967,23.73461
1496,Your.Rentals,5,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99248359410207,23.72708569895018
1497,Athens Experience,3,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98887,23.72883
1498,Αριστειδης,33,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9947495,23.7291509
1499,Multipath,7,ΑΜΠΕΛΟΚΗΠΟΙ,37.989685,23.765181
1500,Hellenic,6,ΣΕΠΟΛΙΑ,38.00442,23.72029
1501,Central Five,5,ΠΕΤΡΑΛΩΝΑ,37.9686729,23.7071801
1502,Christos,5,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98591,23.71312
1503,Nick,9,ΖΑΠΠΕΙΟ,37.967678,23.735849
1504,Adnan,3,ΣΤΑΔΙΟ,37.96835738660484,23.743719528424705
1505,Your.Rentals,5,ΑΜΠΕΛΟΚΗΠΟΙ,37.9893682,23.76380719999997
1506,Manolis,16,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98990992241297,23.739639884655784
1507,Anastasios,4,ΕΛΛΗΝΟΡΩΣΩΝ,37.993036013992565,23.77248034340644
1508,Kοnstantinos,11,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98235,23.71879
1509,Manos And Fay,13,ΝΕΟΣ ΚΟΣΜΟΣ,37.96187,23.72892
1510,Dropebnb,49,ΝΕΟΣ ΚΟΣΜΟΣ,37.9594042,23.7277909
1511,Homer & Isabella,58,ΣΤΑΔΙΟ,37.9670048,23.74362
1512,Nick,9,ΖΑΠΠΕΙΟ,37.96768,23.73585
1513,Monkfish Trading MON IKE,26,ΓΚΑΖΙ,37.97605802148324,23.70872696158967
1514,Klepsydra,14,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97844,23.73093
1515,Olga & Sarantis,3,ΑΚΡΟΠΟΛΗ,37.96392214504905,23.719022758305076
1516,Tèo,49,ΝΕΟΣ ΚΟΣΜΟΣ,37.9563479,23.7280512
